I	O
asked	O
them	O
to	O
send	O
it	O
to	O
hanoi	O
which	O
is	O
my	O
next	O
stop	O
but	O
only	O
for	O
one	O
day	O
,	O
in	O
order	O
to	O
arrive	O
the	O
item	O
in	O
the	O
hotel	O
on	O
the	O
9th	O
.	O

And	O
besides	O
who	O
really	O
stays	O
at	O
a	O
hotel	O
for	O
the	O
breakfast	B-NEU
buffet	I-NEU
.	O

the	O
only	O
concern	O
if	O
the	O
room	B-NEU
rate	I-NEU
can	O
be	O
reduce	O
to	O
5	O
to	O
10	O
will	O
be	O
great	O
.	O

I	O
am	O
doing	O
this	O
review	O
but	O
if	O
you	O
stay	O
here	O
please	O
dont	O
tell	O
anyone	O
else	O
how	O
lovely	O
it	O
is	O
.	O

Beds	B-NEU
are	O
firm	O
but	O
this	O
is	O
fairly	O
typical	O
throughout	O
Asia	O
.	O

Love	O
all	O
staff	B-POS
with	O
professional	O
services	B-POS
.	O

My	O
family	O
and	O
I	O
stayed	O
here	O
for	O
3	O
nights	O
.	O

All	O
in	O
all	O
a	O
good	O
choice	O
for	O
HCMC	O
!	O

Maybe	O
it	O
is	O
OK	O
in	O
Vietnam	O
.	O

Myself	O
and	O
my	O
boyfriend	O
stayed	O
here	O
for	O
3	O
nights	O
and	O
I	O
was	O
a	O
brilliant	O
hotel	O
.	O

I	O
had	O
to	O
open	O
the	O
door	O
,	O
walk	O
in	O
,	O
and	O
then	O
close	O
the	O
door	O
to	O
use	O
the	O
toilet	B-NEG
.	O

Nice	O
place	B-POS
would	O
recommend	O
to	O
everyone	O
.	O

I	O
really	O
wasn't	O
expecting	O
much	O
from	O
this	O
hotel	O
.	O

This	O
hotel	O
topples	O
the	O
belief	O
as	O
it	O
delivered	O
excellent	O
service	B-POS
for	O
a	O
fraction	O
of	O
what	O
many	O
luxury	O
hotels	O
cost	O
.	O

I	O
have	O
used	O
several	O
rooms	B-POS
there	O
for	O
business	O
presentations	O
and	O
I	O
have	O
had	O
no	O
problems	O
and	O
found	O
everything	O
to	O
flow	O
smoothly	O
.	O

My	O
partner	O
and	O
i	O
stayed	O
in	O
this	O
lovely	O
hotel	O
for	O
5	O
nights	O
while	O
in	O
Ho	O
Chi	O
Minh	O
and	O
we	O
couldn't	O
be	O
happier	O
to	O
have	O
found	O
such	O
a	O
sweet	O
hotel	O
.	O

Rooms	B-POS
aren't	O	
super	O
big	O
,	O
but	O
definitely	O
spacious	O
.	O

Shortly	O
after	O
checking	O
into	O
our	O
rooms	B-NEU
,	O
the	O
tour	O
members	O
next	O
door	O
asked	O
whether	O
there	O
was	O
strong	O
smell	B-NEG
of	O
paint	O
thinner	O
in	O
our	O
room	O
.	O

Not	O
much	O
shortcoming	O
but	O
please	O
note	O
that	O
only	O
3	O
choices	O
of	O
breakfast	B-NEU
is	O
provided	O
.	O

it	O
really	O
revitalises	O
the	O
tired	O
old	O
body	O
and	O
legs	O
from	O
walking	O
around	O
ho	O
chi	O
minh	O
.	O

Beautiful	O
shaded	O
7th	O
floor	O
swimming	B-POS
pool	I-POS
provided	O
much	O
needed	O
respite	O
from	O
the	O
heat	O
with	O
cool	O
towels	B-POS
and	O
fresh	O
fruit	B-POS
salad	I-POS
provided	O
to	O
guests	O
.	O

When	O
booking	O
the	O
room	O
I	O
thought	O
there	O
was	O
a	O
balcony	B-NEU
.	O

Just	O
another	O
scam	O
in	O
the	O
city	O
.	O

The	O
room	B-NEU
had	O
good	O
AC	B-POS
,	O
TV	B-POS
,	O
safe	O
,	O
a	O
computer	B-POS
and	O
keyboard	B-POS	
,	O
free	O
wifi	B-POS
,	O
Fridge	B-POS
,	O
Tea	B-POS
making	I-POS
facilities	I-POS
and	O
complimentary	O
fruit	B-POS
each	O
day	O
.	O

Ask	O
for	O
a	O
lower	O
level	O
as	O
the	O
lifts	O
take	O
forever	O

Breakfast	B-POS
is	O
available	O
if	O
you	O
want	O
and	O
Kim	O
will	O
organise	O
all	O
your	O
tours	O
and	O
travel	O
arrangements	O
if	O
you	O
want	O
.	O

We	O
found	O
the	O
pillows	B-NEG
too	O
soft	O
at	O
first	O
and	O
requested	O
for	O
firmer	O
pillows	O
.	O

Of	O
all	O
the	O
hotels	O
I	O
stayed	O
across	O
Viet	O
Nam	O
,	O
this	O
is	O
the	O
one	O
that	O
offers	O
the	O
less	O
value	B-NEG
for	O
the	O
price	O
.	O

The	O
pool	B-NEG
is	O
quite	O
small	O
for	O
such	O
a	O
large	O
hotel	O
.	O

it	O
was	O
big	O
enough	O
and	O
clean	O
.	O

My	O
personal	O
experience	O
with	O
Bryan	O
,	O
the	O
Guest	B-POS
Service	I-POS
Officer	I-POS
is	O
phenomenal	O
.	O

The	O
tour	B-POS
desk	I-POS
in	O
the	O
hotel	O
sorted	O
us	O
out	O
on	O
more	O
than	O
one	O
occasion	O
including	O
a	O
tour	O
of	O
the	O
Cu	O
Chi	O
Tunnels	O
and	O
our	O
internal	O
flights	O
.	O

Executive	O
tower	O
above	O
3rd	O
floor	O

The	O
service	B-POS
is	O
excelent	O
and	O
they	O
go	O
out	O
of	O
their	O
way	O
to	O
make	O
your	O
stay	O
as	O
comfortable	O
as	O
possible	O
.	O

Get	O
a	O
room	B-NEU
overlooking	O
the	O
river	O

From	O
the	O
moment	O
we	O
arrived	O
the	O
staff	B-POS
were	O
friendly	O
,	O
helpful	O
and	O
did	O
not	O
try	O
to	O
push	O
us	O
into	O
anything	O
.	O

The	O
only	O
downside	O
for	O
some	O
may	O
be	O
they	O
are	O
expanding	O
the	O
hotel	O
'building'	O
-	O
probably	O
for	O
the	O
next	O
6	O
months	O
.	O

They	O
would	O
cut	O
open	O
coconuts	O
,	O
had	O
the	O
Asian	O
equivalent	O
of	O
chirimoya	O
custard	O
apple	O
,	O
I	O
think	O
they	O
call	O
it	O
,	O
milk	O
apple	O
,	O
many	O
other	O
fresh	O
fruit	O
,	O
surprisingly	O
good	O
bread	O
for	O
Asia	O
.	O

Without	O
his	O
help	O
I	O
could	O
have	O
been	O
in	O
a	O
much	O
more	O
serious	O
situation	O
,	O
because	O
my	O
condition	O
required	O
immediate	O
medical	O
help	O
and	O
to	O
stay	O
in	O
hospital	O
.	O

Really	O
enjoyed	O
our	O
stay	O
at	O
this	O
hotel	O
.	O

Stayed	O
in	O
room	O
312	O
which	O
was	O
a	O
large	O
room	B-POS
with	O
balcony	B-POS
,	O
clean	O
and	O
very	O
well	O
maintained	O
every	O
day	O
.	O

First	O
Impression	O
of	O
the	O
Lobby	B-POS
:	O
OK	O
best	O
.	O

I	O
found	O
that	O
very	O
strange	O
for	O
a	O
hotel	O
of	O
these	O
high	O
standards	O
.	O

people	O
very	O
friendly	O
and	O
take	O
care	O
.	O

On	O
the	O
plus	O
side	O
,	O
this	O
hotel	O
has	O
great	O
location	B-POS
.	O

Breakfast	B-NEG
could	O
use	O
improvement	O
.	O

The	O
hotel	O
was	O
so	O
beautiful	O
,	O
the	O
rooms	B-POS
large	O
and	O
very	O
comfortable	O
,	O
with	O
a	O
great	O
bed	B-POS
and	O
shower	B-POS
.	O

Pros	O
:	O
Situated	O
right	O
in	O
the	O
center	O
of	O
all	O
the	O
main	O
attractions	O
and	O
close	O
to	O
shopping	O
,	O
eats	O
and	O
drinks	O
.	O

That	O
everything	O
else	O
exceeded	O
them	O
,	O
made	O
this	O
inconvenience	O
seem	O
minor	O
.	O

The	O
beakfast	B-POS
is	O
good	O
with	O
vietnamese	O
food	O
and	O
western	O
food	O
.	O

There	O
are	O
many	O
shops	O
,	O
restaurants	O
both	O
local	O
and	O
international	O
,	O
massage	O
parlour	O
,	O
bars	O
and	O
other	O
hotels	O
nearby	O
.	O

Breakfast	B-NEU
:	O
pretty	O
decent	O
but	O
limited	O
choices	O
.	O

The	O
roof	B-POS
restaurant	I-POS
as	O
well	O
as	O
the	O
bar	B-POS
offer	O
an	O
amazing	O
view	B-POS
of	O
this	O
city	O
.	O

I	O
just	O
would	O
have	O
loved	O
to	O
see	O
a	O
little	O
more	O
choise	O
on	O
the	O
food	B-NEG
menu	I-NEG
in	O
the	O
Bar	O
.	O

The	O
location	B-POS
near	O
to	O
the	O
City	O
Hall	O
is	O
really	O
perfect	O
.	O

My	O
adult	O
son	O
and	O
his	O
Vietnamese	O
girlfriend	O
were	O
traveling	O
with	O
us	O
.	O

Only	O
a	O
small	O
window	B-NEG
at	O
the	O
ceiling	O
level	O
but	O
the	O
room	B-POS
was	O
still	O
nice	O
.	O

Value	O
for	O
money	O
and	O
very	O
conveniently	O
located	O
.	O

Our	O
room	B-POS
had	O
been	O
upgraded	O
which	O
was	O
a	O
good	O
start	O
we'd	O
also	O
had	O
some	O
train	O
tickets	O
delivered	O
the	O
day	O
before	O
which	O
after	O
a	O
little	O
confusion	O
where	O
found	O
behind	O
reception	O
.	O

The	O
room	B-NEU
is	O
not	O
so	O
big	O
but	O
very	O
clean	O
and	O
cozy	O
.	O

We	O
only	O
stayed	O
the	O
one	O
night	O
as	O
we	O
were	O
heading	O
to	O
Hanoi	O
the	O
next	O
day	O
.	O

We	O
stayed	O
here	O
just	O
for	O
one	O
night	O
,	O
after	O
2	O
weeks	O
of	O
travelling	O
and	O
before	O
some	O
rest	O
and	O
relaxation	O
in	O
Hoi	O
Ann	O
.	O

But	O
the	O
customer	B-NEG
service	I-NEG
at	O
reception	O
was	O
not	O
very	O
welcoming	O
at	O
all	O
.	O

The	O
hotel	O
is	O
in	O
a	O
great	O
location	B-POS
and	O
near	O
to	O
Ben	O
Than	O
market	O
.	O

Booked	O
Bich	O
Duyen	O
over	O
Giang	O
Son	O
based	O
on	O
tripadvisor	O
reviews	O
,	O
and	O
definitely	O
regret	O
it	O
!	O

The	O
AN	O
AN	O
is	O
the	O
best	O
hotel	O
in	O
hoi	O
chi	O
minh	O
!	O

the	O
lowest	O
rooms	B-NEG
in	O
the	O
building	O
could	O
be	O
a	O
bit	O
noisy	B-NEG
.	O

The	O
service	B-POS
in	O
the	O
hotel	O
was	O
very	O
good	O
.	O

Vinasun	O
taxis	O
available	O
directly	O
opposite	O
the	O
hotel	O
.	O

Right	O
in	O
front	O
of	O
the	O
hotel	O
has	O
one	O
of	O
the	O
best	O
noodle	O
carts	O
in	O
HCMC	O
!	O

The	O
room	B-NEU
was	O
clean	O
except	O
for	O
a	O
hair	O
in	O
the	O
shower	B-NEG
,	O
had	O
a	O
tv	B-POS
,	O
AC	B-POS
and	O
all	O
we	O
needed	O
.	O

Every	O
morning	O
,	O
me	O
and	O
my	O
husband	O
were	O
disturbed	O
by	O
the	O
sounds	B-NEG
of	O
opening	O
and	O
closing	O
the	O
doors	O
from	O
neighbors	O
.	O

We	O
loved	O
the	O
location	B-POS
,	O
busy	O
street	O
close	O
to	O
restaurants	O
,	O
bars	O
,	O
sights	O
and	O
shops	O
.	O

This	O
hotel	O
really	O
made	O
our	O
stay	O
and	O
all	O
because	O
Bau	O
concierge	B-POS
was	O
amazingly	O
helpful	O
,	O
gracious	O
and	O
a	O
pleasure	O
to	O
meet	O
on	O
both	O
days	O
on	O
our	O
stay	O
.	O

A	O
day	O
or	O
so	O
later	O
the	O
Operations	O
Manager	O
came	O
to	O
visit	O
us	O
with	O
a	O
fruit	O
basket	O
and	O
an	O
apology	O
.	O

I	O
have	O
stayed	O
in	O
HCMC	O
on	O
three	O
occasions	O
,	O
each	O
time	O
it	O
has	O
been	O
at	O
Blue	O
River	O
for	O
10	O
days	O
to	O
two	O
weeks	O
.	O

com	O
2	O
days	O
before	O
going	O
there	O
and	O
the	O
price	B-POS
was	O
excellent	O
for	O
the	O
quality	O
of	O
the	O
apartment	O
and	O
proximity	O
to	O
everything	O
.	O

We	O
stayed	O
in	O
a	O
deluxe	O
suite	B-POS
and	O
the	O
view	B-POS
was	O
incredible	O
with	O
a	O
huge	O
balcony	B-POS
.	O

Receptionnist	B-NEU
all	O
spoke	O
good	O
English	O
but	O
had	O
to	O
be	O
encouraged	O
.	O

The	O
location	B-POS
of	O
the	O
hotel	O
is	O
good	O
as	O
is	O
in	O
the	O
case	O
of	O
most	O
hotels	O
that	O
are	O
in	O
District	O
1	O
.	O

	O
:	O
-Try	O
to	O
get	O
a	O
room	O		B-POS
with	O
a	O
balcony	B-POS
that	O
faces	O
the	O
alley	O
so	O
that	O
you	O
can	O
watch	O
the	O
market	O
from	O
above	O
!	O

Selected	O
the	O
hotel	O
as	O
it	O
was	O
close	O
to	O
the	O
airport	O
and	O
we	O
just	O
needed	O
a	O
bed	O
for	O
the	O
night	O
before	O
travelling	O
on	O
to	O
the	O
resort	O
in	O
Nha	O
Trang	O
.	O

Stayed	O
in	O
four	O
star	O
hotels	O
in	O
Hanoi	O
,	O
Hoi	O
An	O
and	O
this	O
one	O
in	O
Ho	O
Chi	O
Min	O
City	O
.	O

We	O
had	O
2	O
twin	O
rooms	B-NEU
as	O
travelling	O
with	O
2	O
kids	O
.	O

The	O
bar	B-POS
was	O
a	O
nice	O
tranquil	O
area	O
in	O
which	O
to	O
relax	O
.	O

I	O
would	O
suggest	O
the	O
club	B-POS
rooms	I-POS
with	O
free	O
benefits	O

Remember	O
that	O
hotels	O
in	O
Vietnam	O
are	O
generally	O
cheap	O
anyway-	O
you	O
defintely	O
weren't	O
getting	O
anything	O
extra	O
here	O
.	O

I	O
recommend	O
getting	O
one	O
of	O
the	O
rooms	B-POS
ending	O
in	O
1	O
example	O
401	O
,	O
501	O
for	O
about	O
75	O
USD	O
.	O

There	O
is	O
a	O
little	O
market	O
on	O
the	O
premises	O
,	O
also	O
.	O

We	O
stopped	O
here	O
for	O
a	O
sunset	O
cocktail	O
.	O

Taxi's	O
are	O
not	O
expensive	O
at	O
all	O
and	O
freely	O
available	O
so	O
this	O
is	O
not	O
a	O
big	O
drawback	O
in	O
terms	O
of	O
location	B-NEU
.	O

We	O
also	O
had	O
a	O
light	O
supper	O
after	O
an	O
all	O
day	O
trip	O
down	O
to	O
the	O
Mekong	O
Delta	O
in	O
the	O
hot	O
sun	O
and	O
that	O
also	O
was	O
very	O
good	O
.	O

For	O
our	O
three	O
recent	O
stays	O
we	O
had	O
booked	O
a	O
room	O
supposedly	O
overlooking	O
the	O
gardens	O
in	O
the	O
square	O
below	O
but	O
instead	O
were	O
shown	O
to	O
rooms	B-NEU
with	O
now	O
view	B-NEG
.	O

We	O
would	O
highly	O
recommend	O
Hotel	O
L'Odeon	O
for	O
your	O
stay	O
in	O
Saigon	O
!	O

Choose	O
this	O
hotel	O
after	O
reading	O
good	O
reviews	O	
.	O

The	O
hotel	O
is	O
on	O
a	O
quiet	O
relative	O
street	O
within	O
walking	O
distance	O
to	O
the	O
main	O
shopping	O
tourist	O
area	O
and	O
an	O
even	O
shorter	O
distance	O
to	O
the	O
War	O
Remnants	O
Museum	O
.	O

Checkin	B-POS
was	O
smooth	O
,	O
we	O
were	O
explained	O
everything	O
,	O
room	B-POS
size	O
was	O
big	O
,	O
we	O
had	O
two	O
queen	O
size	O
beds	B-POS
in	O
the	O
room	O
.	O

We	O
had	O
room	B-NEU
2921	O
over	O
looking	O
the	O
river	O
.	O

The	O
location	B-POS
was	O
great	O
there	O
are	O
many	O
lovely	O
restaurants	O
on	O
the	O
same	O
street	O
also	O
some	O
cute	O
shops	O
,	O
teeth	O
cleaning	O
places	O
,	O
massage	O
parlours	O
and	O
optometrists	O
that	O
sell	O
cheap	O
subscription	O
glasses	O
.	O

This	O
is	O
a	O
good	O
thing	O
because	O
of	O
the	O
construction	O
going	O
on	O
in	O
front	O
of	O
the	O
street	O
makes	O
this	O
street	O
particularly	O
noisy	B-NEG
.	O

The	O
hotel	O
is	O
only	O
10	O
mins	O
away	O
in	O
a	O
taxi	O
from	O
Ben	O
Thanh	O
which	O
is	O
great	O
for	O
night	O
markets	O
,	O
restaurants	O
etc	O
.	O

We	O
liked	O
the	O
decor	B-NEG
of	O
our	O
room	O
and	O
the	O
hotel	O
in	O
general	O
.	O

Water	B-NEG
temperature	I-NEG
a	O
bit	O
iffy	O
.	O

The	O
part	O
that	O
I	O
not	O
satisfied	O
is	O
the	O
location	B-NEG
is	O
a	O
bit	O
far	O
from	O
shopping	O
and	O
no	O
have	O
foods	O
storeSmall	O
bed	O

Hotel	O
is	O
nice	O
looking	O
,	O
white	O
marble	O
and	O
looks	O
really	O
newly	O
refurbished	O
.	O

The	O
management	B-POS
team	I-POS
is	O
excellent	O
.	O

This	O
brings	O
me	O
to	O
my	O
biggest	O
gripe	O
,	O
the	O
hotel	O
charges	O
10	O
USD	O
one	O
way	O
for	O
airport	B-NEG
transfer	I-NEG
.	O

Like	O
the	O
idea	O
of	O
the	O
restaurant	B-POS
on	O
the	O
top	O
floor	O
.	O

Breakfast	B-POS
options	O
were	O
aplenty	O
and	O
delicious	O
.	O

Well	O
designed	O
hotel	O
with	O
a	O
great	O
range	O
of	O
facilities	B-POS
.	O

Worse	O
is	O
the	O
general	O
wafting	O
smell	B-NEG
of	O
sewerage	O
or	O
blocked	O
pipes	O
and	O
the	O
terrible	O
AC	B-NEG
system	O	
that	O
was	O
either	O
too	O
cold	O
or	O
too	O
hot	O
and	O
aimed	O
straight	O
at	O
your	O
face	O
when	O
sleeping	O
.	O

Overall	O
good	O
value	O
for	O
money	O
.	O

The	O
balcony	B-POS
leads	O
you	O
right	O
to	O
the	O
center	O
of	O
the	O
city	O
.	O

If	O
you	O
are	O
looking	O
for	O
monkey	B-NEG
business'	I-NEG
massage	I-NEG
this	O
is	O
not	O
the	O
place	O
.	O

The	O
area	O
around	O
the	O
hotel	O
doesn't	O
seem	O
to	O
offer	O
much	O
,	O
and	O
the	O
breakfast	B-POS
provided	O
in	O
the	O
price	O
was	O
very	O
simple	O
but	O
freshly	O
cooked	O
and	O
adequate	O
.	O

The	O
hidden	O
gem	O
was	O
the	O
rain	B-POS
shower	I-POS
.	O

What	O
a	O
fantastic	O
hotel	O
,	O
staff	B-POS
are	O
extremely	O
helpful	O
and	O
polite	O
,	O
restaurant	B-POS
staff	I-POS
were	O
particularly	O
helpful	O
.	O

A	O
few	O
speak	O
a	O
reasonable	O
amount	O
of	O
English	O
,	O
others	O
very	O
little	O
to	O
none	O
.	O

Business	O
center	O
appears	O
a	O
tad	O
closer	O
to	O
a	O
4	O
star	O
hotel	O
status	O
,	O
but	O
nonetheless	O
adequate	O
.	O

Breakfast	B-NEU
was	O
only	O
average	O
apart	O
from	O
the	O
view	B-POS
,	O
so	O
we	O
went	O
to	O
restaurants	O
for	O
breakfast	O
for	O
the	O
rest	O
of	O
our	O
stay	O
as	O
it's	O
cheap	O
as	O
all	O
hell	O
in	O
Vietnam	O
.	O

At	O
first	O
I	O
would	O
have	O
described	O
this	O
as	O
maybe	O
a	O
3	O
12	O
star	O
hotel	O
,	O
but	O
because	O
of	O
its	O
location	B-POS
,	O
breakfast	B-POS
and	O
room	B-POS
amenities	O
and	O
helpful	O
staff	B-POS
I	O
would	O
rate	O
it	O
4	O
star	O
.	O

Coming	O
back	O
to	O
the	O
hotel	O
each	O
day	O
was	O
like	O
returning	O
to	O
a	O
haven	O
of	O
peace	O
and	O
serenity	O
.	O

Choose	O
rooms	B-NEU
in	O
the	O
back	O
,	O
to	O
avoid	O
street	O
noise	B-NEG

This	O
is	O
a	O
new	O
hotel	O
which	O
still	O
has	O
a	O
long	O
way	O
to	O
go	O
to	O
give	O
guest	O
a	O
4	O
star	O		O
experience	O
.	O

I	O
have	O
2	O
movies	O
where	O
it	O
shows	O	
the	O
room	O
cleaned	O
but	O
all	O
our	O
belongings	O
in	O
the	O
same	O
place	O
when	O
I	O
walked	O
into	O
my	O
uncleaned	O
room	B-NEG
but	O
can't	O
upload	O
here	O
now-	O
my	O
question	O
!	O

This	O
is	O
a	O
great	O
spot	O
to	O
watch	O
the	O
boats	O
on	O
the	O
river	O
and	O
observe	O
a	O
little	O
piece	O
of	O
Saigon	O
history	O
.	O

I	O
stayed	O
in	O
this	O
hotel	O
for	O
3	O
nights	O
with	O
my	O
cousins	O
last	O
week	O
.	O

After	O
complaining	O
to	O
the	O
staff	B-NEG
they	O
did	O
not	O
do	O
anything	O
to	O
fix	O
it	O
and	O
still	O
told	O
me	O
it	O
was	O
working	O
fine	O
.	O

Nice	O
gym	B-POS
and	O
pool	B-POS
,	O
fantastic	O
massage	B-POS
!	O

Then	O
overcharged	O
for	O
terrible	O
Pho	O
.	O

Conveniently	O
located	O
in	O
an	O
alleyway	O
at	O
the	O
heart	O
of	O
the	O
backpacker	O
district	O
of	O
Pham	O
Ngu	O
Lao	O
,	O
it's	O
a	O
short	O
walk	O
away	O
from	O
restaurants	O
,	O
stores	O
,	O
tour	O
companies	O
,	O
and	O
bus	O
lines	O
.	O

We	O
had	O
a	O
lovely	O
swan	O
decor	B-POS
on	O
the	O
bed	O
and	O
complementary	O	
fruit	I-POS
.	O

The	O
room	B-NEG
was	O
dirty	O
,	O
paint	O
from	O
the	O
ceiling	O
kept	O
falling	O
on	O
to	O
the	O
bed	B-NEG
.	O

We	O
had	O
just	O
a	O
standard	O
double	O
room	B-NEU
.	O

The	O
only	O
problem	O
was	O
the	O
noise	B-NEG
.	O

This	O
hotel	O
is	O
not	O
a	O
5-star	O
in	O
the	O
'traditional'	O
sense	O
-	O
but	O
the	O
reality	O
is	O
that	O
it	O
is	O
comfortable	O
,	O
clean	O
and	O
has	O
everything	O
you	O
need	O
to	O
experience	O
HCM	O
and	O
the	O
people	O
are	O
nothing	O
short	O
of	O
spectacular	O
.	O

Breakfast	B-POS
Buffet	I-POS
was	O
good	O
.	O

You	O
cannot	O
complain	O
about	O
the	O
location	B-POS
as	O
it's	O
close	O
to	O
the	O
main	O
restaurant	O
and	O
bar	O
areas	O
which	O
we	O
ended	O
up	O
frequenting	O
a	O
lot	O
as	O
we	O
ran	O
out	O
of	O
things	O
to	O
do	O
.	O

Overall	O
I	O
would	O
highly	O
recommend	O
staying	O
at	O
this	O
hotel	O
and	O
if	O
I	O
am	O
in	O
HCMC	O
again	O
there	O
is	O
no	O
doubt	O
I	O
would	O
stay	O
here	O
.	O

We	O
had	O
a	O
deluxe	O
room	B-NEU
with	O
a	O
nice	O
river	O
view	B-POS
.	O

Rooms	B-POS
are	O
spacious	O
and	O
cool	O
,	O
bathrooms	B-POS
clean	O
with	O
lots	O
of	O
amenities	B-POS
and	O
the	O
views	B-POS
facing	O
the	O
river	O
give	O
you	O
a	O
great	O
vantage	O
point	O
to	O
watch	O
the	O
sun	O
rise	O
.	O

The	O
breakfast	B-POS
was	O
good	O
!	O

The	O
only	O
fault	O
I	O
can	O
comment	O
on	O
is	O
that	O
if	O
you	O
are	O
returning	O
to	O
the	O
hotel	O
via	O
taxi	O
they	O
do	O
not	O
always	O
know	O
where	O
the	O
hotel	O
is	O
or	O
they	O
do	O
not	O
want	O
to	O
take	O
you	O
because	O
of	O
the	O
distance	O
.	O

Very	O
good	O
selection	O
on	O
breakfast	B-POS
buffet	I-POS
.	O

we	O
stayed	O
here	O
for	O
three	O
nights	O
,	O
,	O
,	O
the	O
location	B-NEG
is	O
hard	O
to	O
find	O
down	O
an	O
alley	O
.	O

Your	O
proactive	O
housekeeping	O
with	O
turndown	O
service	B-NEG
every	O
night	O
also	O
sets	O
you	O
apart	O
from	O
other	O
5	O
star	O
hotels	O
.	O

There	O
are	O
a	O
couple	O
of	O
downsides	O
that	O
I	O
make	O
me	O
remove	O
half	O
a	O
star	O
.	O

Stairs	B-NEG
were	O
really	O
small	O
but	O
the	O
lift	B-POS
is	O
functional	O
anyway	O
.	O

